"ID","File","GPSLongitude","GPSLatitude","Type","City","Place","Quality","Design"
"2136","IMG_20210426_064502.jpg",6.769771,51.430691,"Mango","Du","Pave",2,"C"
"2137","IMG_20210426_064552.jpg",6.769771,51.430691,"Kiba","Du","Street",-2,"B"
"2138","IMG_20210426_181011.jpg",6.76958797222222,51.430632,"Multi","Du","Pave",-2,"B"
"2139","IMG_20210426_181052.jpg",6.76949897222222,51.430708,"Mango","Du","Street",-2,"C"
"2140","IMG_20210426_181140.jpg",6.77087797222222,51.430497,"Kiba","Du","Pave",-2,"B"
"2141","IMG_20210428_063512.jpg",6.76195897222222,51.427886,"Multi","Du","Pave",2,"B"
"2142","IMG_20210428_064041.jpg",6.76798197222222,51.430892,"Wald","Du","Green",1,"C"
"2143","IMG_20210428_141841.jpg",6.78415797222222,51.202427,"Zit","D","Pave",2,"B"
"2144","IMG_20210428_151328.jpg",6.77204197222222,51.2093699722222,"Pf","D","House",2,"B"
"2145","IMG_20210428_182318.jpg",6.76372297222222,51.429209,"Wasser","Du","Pave",-2,"C"
"2146","IMG_20210429_063855.jpg",6.76067,51.428176,"Wald","Du","Street",-2,"C"
"2147","IMG_20210429_064445.jpg",6.766541,51.430624,"Multi","Du","Green",1,"C"
"2148","IMG_20210429_153927.jpg",6.761592,51.4278079722222,"Pf","Du","Pave",2,"B"
"2149","IMG_20210430_182835.jpg",6.761834,51.4215629722222,"Blau","Du","Green",1,"B"
"2150","IMG_20210501_094027.jpg",6.68625297222222,51.4520989722222,"Pf","Du","Dirt",1,"C"
"2151","IMG_20210501_094027.jpg",6.68625297222222,51.4520989722222,"Pf","Du","Dirt",2,"C"
"2152","IMG_20210501_160317.jpg",6.68576397222222,51.4517999722222,"Kiba","Du","Green",-2,"B"
"2153","IMG_20210501_184734.jpg",6.761674,51.427829,"Pf","Du","Street",2,"B"
"2154","IMG_20210501_185639.jpg",6.76879397222222,51.430784,"Wasser","Du","Pave",2,"C"
"2155","IMG_20210501_185925.jpg",6.77235097222222,51.4299699722222,"AOZ","Du","Green",2,"C"
"2156","IMG_20210502_121835.jpg",6.77320297222222,51.447783,"Pf","Du","Green",-1,"B"
"2157","IMG_20210502_124826.jpg",6.794538,51.4470889722222,"Zit","Du","Dirt",-2,"B"
"2158","IMG_20210502_144340.jpg",6.746893,51.443643,"Pf","Du","Green",-2,"B"
"2159","IMG_20210502_145431.jpg",6.74744497222222,51.4419779722222,"Multi","Du","Pave",2,"C"
"2160","IMG_20210502_150202.jpg",6.752504,51.4405739722222,"Pf","Du","Pave",1,"B"
"2161","IMG_20210502_151418.jpg",6.75820897222222,51.434443,"Zit","Du","Pave",-2,"C"
"2162","IMG_20210502_151427.jpg",6.75750997222222,51.4333,"Pf","Du","Pave",-2,"C"
"2163","IMG_20210502_192057.jpg",6.76067997222222,51.4281429722222,"AOZ","Du","Dirt",-2,"C"
"2164","IMG_20210502_192518.jpg",6.770442,51.4305939722222,"Wasser","Du","House",2,"C"
"2165","IMG_20210504_064639.jpg",6.76175497222222,51.4278189722222,"Pf","Du","Street",2,"C"
"2166","IMG_20210504_150253.jpg",6.79286,51.2206339722222,"Kiba","D","Train",1,"C"
"2167","IMG_20210505_182225.jpg",6.77600797222222,51.429901,"Pf","Du","Train",1,"B"
"2168","IMG_20210505_185745.jpg",6.79025797222222,51.1999679722222,"Pf","D","Green",2,"C"
"2169","IMG_20210506_151222.jpg",6.790757,51.200178,"Pf","D","Pave",-1,"C"
"2170","IMG_20210506_160140.jpg",6.77784397222222,51.42405,"Zit","Du","Pave",-1,"B"
"2171","IMG_20210506_161738.jpg",6.770152,51.427942,"Pf","Du","Dirt",-2,"B"
"2172","IMG_20210507_180914.jpg",6.787173,51.201255,"Zit","D","Dirt",1,"B"
"2173","IMG_20210507_181829.jpg",6.77571397222222,51.201782,"Pf","D","Green",-2,"B"
"2174","IMG_20210508_200027.jpg",6.76660097222222,51.430486,"Multi","Du","Green",2,"C"
"2175","IMG_20210508_202823.jpg",6.76937797222222,51.430767,"Multi","Du","Pave",-1,"C"
"2176","IMG_20210509_123717.jpg",6.759703,51.4255709722222,"Multi","Du","Trash",2,"C"
"2177","IMG_20210509_124312.jpg",6.760066,51.42432,"Wasser","Du","Dirt",-2,"B"
"2178","IMG_20210509_133857.jpg",6.759202,51.425668,"Pf","Du","Green",-2,"C"
"2179","IMG_20210509_171433.jpg",6.78780097222222,51.2007369722222,"Wald","D","Green",-2,"C"
"2180","IMG_20210509_172451.jpg",6.780392,51.2048449722222,"Pf","D","Pave",-2,"C"
"2181","IMG_20210509_172613.jpg",6.780292,51.204836,"Ora","D","Trash",2,"B"
"2182","IMG_20210511_064843.jpg",6.76388,51.4289929722222,"Multi","Du","Pave",2,"B"
"2183","IMG_20210511_065152.jpg",6.76730697222222,51.431083,"Blau","Du","Trash",2,"C"
"2184","IMG_20210512_153907.jpg",6.79741997222222,51.2362759722222,"Zit","D","Dirt",2,"C"
"2185","IMG_20210512_154141.jpg",6.79701297222222,51.236738,"Multi","D","Train",2,"B"
"2186","IMG_20210513_104549.jpg",6.770431,51.430086,"Mango","Du","Pave",2,"C"
"2187","IMG_20210514_101613.jpg",6.76167697222222,51.4268959722222,"Pf","Du","Green",-2,"B"
"2188","IMG_20210514_102118.jpg",6.766879,51.4261669722222,"Multi","Du","Green",-2,"B"
"2189","IMG_20210514_102513.jpg",6.769965,51.424889,"Zit","Du","House",2,"B"
"2190","IMG_20210514_103317.jpg",6.77395997222222,51.42651,"Pf","Du","Green",-2,"B"
"2191","IMG_20210514_103648_Bokeh.jpg",6.77780597222222,51.425451,"Granat","Du","Pave",-1,"B"
"2192","IMG_20210514_104016.jpg",6.777834,51.4229759722222,"Multi","Du","Street",-2,"B"
"2193","IMG_20210514_110235.jpg",6.766731,51.4261849722222,"Multi","Du","Pave",-2,"B"
"2194","IMG_20210514_153304.jpg",6.75802897222222,51.429507,"Wasser","Du","Green",2,"B"
"2195","IMG_20210514_163829.jpg",6.770774,51.4659419722222,"Granat","Du","Green",-2,"C"
"2196","IMG_20210514_175031.jpg",6.754689,51.4421949722222,"Pf","Du","Green",1,"B"
"2197","IMG_20210514_175341_Bokeh.jpg",6.75097797222222,51.4435679722222,"Zit","Du","Green",-2,"B"
"2198","IMG_20210514_193947.jpg",6.76308297222222,51.4285309722222,"Pf","Du","House",2,"B"
"2199","IMG_20210515_112332.jpg",6.764331,51.429338,"Pf","Du","Street",-1,"B"
"2200","IMG_20210516_102246_Bokeh.jpg",NA,NA,"Pf","Du","Street",1,"B"
"2201","IMG_20210516_102246_Bokeh.jpg",NA,NA,"Granat","Du","Street",2,"B"
"2202","IMG_20210517_061144.jpg",NA,NA,"Him","Du","Green",1,"C"
"2203","IMG_20210518_153113.jpg",6.773933,51.426566,"Pf","Du","Green",-1,"B"
"2204","IMG_20210519_063902.jpg",6.76385697222222,51.4290969722222,"Kizi","Du","Green",2,"B"
"2205","IMG_20210519_064355.jpg",6.76890297222222,51.430849,"Pf","Du","Pave",-1,"B"
"2206","IMG_20210519_064611.jpg",6.769045,51.4308109722222,"Wald","Du","Pave",2,"B"
"2207","IMG_20210519_152738.jpg",6.763943,51.429057,"Kizi","Du","Pave",-2,"B"
"2208","IMG_20210519_152953.jpg",6.761953,51.4278929722222,"Zit","Du","House",2,"C"
"2209","IMG_20210519_164824.jpg",6.770767,51.430379,"Mango","Du","House",2,"C"
"2210","IMG_20210519_172818.jpg",6.792595,51.220778,"Pf","D","Train",1,"B"
"2211","IMG_20210519_172818.jpg",6.792595,51.220778,"Pf","D","Train",2,"B"
"2212","IMG_20210520_143846.jpg",6.78935697222222,51.200011,"Pf","D","Train",-1,"B"
"2213","IMG_20210520_153441.jpg",NA,NA,"Ora","D","Pave",-2,"B"
"2214","IMG_20210520_153825.jpg",NA,NA,"Zit","D","Pave",2,"C"
"2215","IMG_20210521_065952.jpg",NA,NA,"Multi","Du","Green",2,"C"
"2216","IMG_20210521_115404.jpg",NA,NA,"Multi","D","Train",-1,"C"
"2217","IMG_20210521_192143.jpg",6.80384397222222,51.20499,"AOZ","Du","Trash",2,"B"
"2218","IMG_20210522_184150.jpg",NA,NA,"Zit","Du","Street",-2,"B"
"2219","IMG_20210522_184309.jpg",NA,NA,"Ora","Du","Pave",-2,"B"
"2220","IMG_20210522_193827.jpg",6.76944297222222,51.425646,"Multi","Du","Green",-2,"C"
"2221","IMG_20210522_194442.jpg",6.77163,51.4275189722222,"Pf","Du","House",-2,"C"
"2222","IMG_20210522_195509.jpg",6.771567,51.4294489722222,"Pf","Du","Pave",2,"B"
"2223","IMG_20210522_201726.jpg",6.768157,51.428826,"Pf","Du","Street",-2,"C"
"2224","IMG_20210523_142117.jpg",6.78600297222222,51.4326069722222,"Pf","Du","Pave",-2,"C"
"2225","IMG_20210523_145004.jpg",6.76518397222222,51.4300229722222,"Ora","Du","Green",-2,"B"
"2226","IMG_20210524_091729.jpg",NA,NA,"Pf","Du","Dirt",1,"C"
"2227","IMG_20210524_094158.jpg",NA,NA,"Pf","Du","Green",-2,"B"
"2228","IMG_20210525_064249.jpg",NA,NA,"Pf","Du","Pave",-2,"B"
"2229","IMG_20210525_064607.jpg",NA,NA,"Pf","Du","Green",2,"B"
"2230","IMG_20210525_141316.jpg",6.790273,51.1995549722222,"Multi","D","Train",2,"C"
"2231","IMG_20210526_182911.jpg",6.76986797222222,51.430658,"Multi","D","Pave",-2,"B"
"2232","IMG_20210526_183014.jpg",6.76973497222222,51.430759,"Mango","Du","House",2,"C"
"2233","IMG_20210528_143215.jpg",6.79274,51.220635,"Wasser","D","Utilitybox",2,"B"
"2234","IMG_20210528_190309.jpg",6.76602,51.430289,"Ora","Du","Pave",2,"C"
"2235","IMG_20210528_190916.jpg",6.77206597222222,51.430584,"Pf","Du","Street",-2,"C"
"2236","IMG_20210528_192632.jpg",6.77857197222222,51.4299439722222,"Zit","Du","Pave",1,"C"
"2237","IMG_20210528_193529.jpg",6.77960797222222,51.426439,"Zit","Du","Utilitybox",2,"B"
"2238","IMG_20210528_194118.jpg",6.77981,51.4263609722222,"Multi","Du","Pave",-2,"C"
"2239","IMG_20210528_200533.jpg",6.76958897222222,51.420616,"Him","Du","Green",-2,"C"
"2240","IMG_20210531_054726.jpg",6.79224897222222,51.2207859722222,"Pf","D","Train",-1,"B"
"2241","IMG_20210531_150328.jpg",6.761415,51.4279319722222,"Multi","Du","Pave",1,"C"
"2242","IMG_20210601_064438.jpg",6.76615197222222,51.430404,"Mango","Du","Green",2,"C"
"2243","IMG_20210601_064649.jpg",6.769038,51.4308679722222,"Mango","Du","Pave",2,"C"
"2244","IMG_20210601_153059.jpg",6.76186797222222,51.427849,"Ora","Du","Pave",2,"B"
"2245","IMG_20210601_153130.jpg",6.76186797222222,51.427849,"Multi","Du","Pave",-2,"C"
"2246","IMG_20210602_064126.jpg",6.76664097222222,51.4305999722222,"Wasser","Du","Trash",2,"B"
"2247","IMG_20210602_064238.jpg",6.76811297222222,51.430799,"Pf","Du","Pave",2,"B"
"2248","IMG_20210602_064248.jpg",6.76777797222222,51.430706,"Multi","Du","Pave",-1,"C"
"2249","IMG_20210602_162108.jpg",6.77342697222222,51.430179,"Multi","Du","Train",2,"B"
"2250","IMG_20210602_162635.jpg",6.76502097222222,51.429935,"Pf","Du","Pave",-2,"C"
"2251","IMG_20210602_181155.jpg",6.756674,51.4304229722222,"Granat","Du","Street",-1,"C"
"2252","IMG_20210602_183651.jpg",6.75543097222222,51.4305019722222,"Multi","Du","House",2,"B"
"2253","IMG_20210602_221604.jpg",6.75713997222222,51.430565,"Zit","Du","Street",-1,"B"
"2254","IMG_20210604_111703.jpg",6.76596097222222,51.4312449722222,"Ora","Du","Train",2,"B"
"2255","IMG_20210604_190949.jpg",6.769337,51.4267779722222,"Zit","Du","Pave",-1,"C"
"2256","IMG_20210604_191024.jpg",6.769337,51.4267779722222,"Multi","Du","Pave",-2,"C"
"2257","IMG_20210604_193034.jpg",6.77851097222222,51.4198459722222,"Multi","Du","Pave",2,"C"
"2258","IMG_20210604_205625.jpg",6.77299,51.431178,"Granat","Du","Pave",-2,"B"
"2259","IMG_20210604_205655.jpg",6.77299,51.431178,"Multi","Du","Utilitybox",2,"B"
"2260","IMG_20210604_205715.jpg",6.77279797222222,51.4308029722222,"Multi","Du","Pave",-2,"B"
"2261","IMG_20210604_210834.jpg",6.764552,51.4282269722222,"Multi","Du","Trash",2,"B"
"2262","IMG_20210605_134058.jpg",6.759915,51.42839,"Wasser","Du","Vehicle",2,"C"
"2263","IMG_20210607_064050.jpg",6.771058,51.430464,"Wasser","Du","Pave",-1,"B"
"2264","IMG_20210607_064121.jpg",6.771058,51.430464,"Wasser","Du","Pave",-1,"C"
"2265","IMG_20210607_073638.jpg",6.79554497222222,51.197206,"Pf","Du","Dirt",-1,"C"
"2266","IMG_20210607_151240.jpg",6.772033,51.430661,"Ora","Du","Pave",-2,"C"
"2267","IMG_20210607_151605.jpg",6.76738,51.431162,"Mango","Du","Pave",2,"C"
"2268","IMG_20210607_152757.jpg",6.76236,51.430419,"Wasser","Du","Pave",-1,"C"
"2269","IMG_20210608_063701.jpg",6.763898,51.4291199722222,"Zit","Du","Pave",-1,"B"
"2270","IMG_20210608_142932.jpg",6.78925397222222,51.200063,"Ora","D","Train",2,"B"
"2271","IMG_20210609_063054.jpg",6.76137897222222,51.428001,"Wald","Du","Pave",-1,"B"
"2272","IMG_20210609_063104.jpg",6.76137897222222,51.428001,"Kiba","Du","Pave",-2,"C"
"2273","IMG_20210609_063124.jpg",6.761489,51.4278929722222,"Kizi","Du","House",2,"B"
"2274","IMG_20210609_063348.jpg",NA,NA,"Zit","Du","Pave",-2,"B"
"2275","IMG_20210609_065829.jpg",6.769262,51.430804,"Zit","Du","Pave",-2,"C"
"2276","IMG_20210609_151824.jpg",6.76165097222222,51.4278389722222,"Zit","Du","House",-2,"B"
"2277","IMG_20210610_140910.jpg",6.764889,51.429757,"Pf","Du","Pave",-2,"B"
"2278","IMG_20210610_162918.jpg",6.768745,51.429844,"Zit","Du","Street",-2,"B"
"2279","IMG_20210611_064332.jpg",NA,NA,"Blau","D","Street",-2,"B"
"2280","IMG_20210611_151546.jpg",6.790128,51.1995209722222,"Pf","D","Water",2,"C"
"2281","IMG_20210611_162123.jpg",6.763777,51.4290809722222,"Kizi","Du","House",2,"C"
"2282","IMG_20210611_224304.jpg",6.757881,51.4300929722222,"Pf","Du","Pave",-2,"B"
"2283","IMG_20210612_192347.jpg",6.751921,51.42287,"Pf","Du","House",2,"B"
"2284","IMG_20210612_194328.jpg",NA,NA,"Ora","Du","Green",2,"B"
"2285","IMG_20210612_194610.jpg",6.75342,51.4165339722222,"Ora","Du","House",-1,"B"
"2286","IMG_20210612_194831.jpg",6.75377197222222,51.417811,"Pf","Du","Pave",-2,"B"
"2287","IMG_20210612_195054.jpg",6.754156,51.4194079722222,"Ora","Du","Pave",-1,"B"
"2288","IMG_20210612_195533.jpg",6.756711,51.4210419722222,"Multi","Du","Pave",2,"C"
"2289","IMG_20210612_195603.jpg",6.756827,51.421111,"AOZ","Du","Green",-1,"B"
"2290","IMG_20210612_195625.jpg",6.756903,51.4211219722222,"Pf","Du","Green",-2,"C"
"2291","IMG_20210612_195739.jpg",6.758186,51.421714,"Pf","Du","Pave",-2,"C"
"2292","IMG_20210612_195805.jpg",6.75835997222222,51.421998,"Pf","Du","Pave",1,"C"
"2293","IMG_20210612_195810.jpg",6.75835997222222,51.421998,"Granat","Du","Pave",-2,"C"
"2294","IMG_20210612_195834.jpg",6.75835997222222,51.421998,"Pf","Du","Pave",-2,"C"
"2295","IMG_20210612_195959.jpg",6.75883197222222,51.422854,"Pf","Du","House",2,"C"
"2296","IMG_20210612_200018.jpg",6.75883197222222,51.422854,"Pf","Du","Pave",-2,"C"
"2297","IMG_20210612_200652.jpg",6.75867097222222,51.427162,"Pf","Du","Pave",-2,"B"
"2298","IMG_20210612_201418.jpg",6.75652397222222,51.430312,"Multi","Du","Trash",2,"C"
"2299","IMG_20210612_201458.jpg",6.75652397222222,51.430312,"Ora","Du","Green",-2,"B"
"2300","IMG_20210612_202030.jpg",6.75658097222222,51.4310529722222,"Pf","Du","Pave",1,"B"
"2301","IMG_20210612_204846.jpg",6.759138,51.4330629722222,"Wasser","Du","Pave",-2,"B"
"2302","IMG_20210612_205809.jpg",6.758827,51.4278199722222,"Wasser","Du","Green",-1,"C"
"2303","IMG_20210612_212520.jpg",NA,NA,"Pf","Du","Pave",2,"B"
"2304","IMG_20210614_063407.jpg",6.76187597222222,51.427745,"Kizi","Du","House",-2,"B"
"2305","IMG_20210614_152049.jpg",NA,NA,"Blau","Du","Pave",-2,"C"
